ID_Credito,Cliente,Fecha_Solicitud,Monto_Solicitado,Tasa_Interes,Plazo_Meses,Ingreso_Mensual,Score_Credito,Aprobado,Estado_Credito,Fecha_Nacimiento
104250,Cliente 4250,2031-08-21,19203.04,4.41,36,1359.1,568.0,Sí,Pagado,2011-11-16
104251,Cliente 4251,2031-08-22,3570.82,17.12,12,14385.26,612.0,Sí,En Mora,2009-07-15
104252,Cliente 4252,2031-08-23,17295.61,8.84,60,2642.87,717.0,Sí,Activo,1994-08-15
104253,Cliente 4253,2031-08-24,25543.62,10.04,24,11310.74,436.0,Sí,Activo,1961-01-03
104254,Cliente 4254,2031-08-25,8515.19,20.07,24,9723.98,650.0,No,Activo,1984-06-27
104255,Cliente 4255,2031-08-26,33076.06,10.54,24,3219.16,460.0,No,En Mora,1977-04-10
104256,Cliente 4256,2031-08-27,49888.59,8.71,60,2975.62,472.0,Sí,Activo,1990-09-28
104257,Cliente 4257,2031-08-28,22861.1,7.13,48,13119.75,429.0,Sí,Activo,1987-08-28
104258,Cliente 4258,2031-08-29,18059.06,20.16,48,6585.58,378.0,Sí,En Mora,2002-02-11
104259,Cliente 4259,2031-08-30,20334.86,6.29,48,9991.36,356.0,No,Pagado,2001-05-11
104260,###Cliente??,2031-08-31,6199.74,13.26,36,7809.03,699.0,Sí,Activo,1978-03-10
104261,Cliente 4261,2031-09-01,44222.04,14.4,60,11046.63,662.0,No,Activo,1975-06-13
104262,Cliente 4262,2031-09-02,21033.87,18.28,24,7449.01,634.0,Sí,Activo,2005-12-16
104263,Cliente 4263,2031-09-03,19670.08,17.12,36,4667.01,433.0,Sí,Pagado,1997-04-13
104264,Cliente 4264,2031-09-04,33154.67,20.93,48,5769.06,313.0,No,Activo,1992-05-30
104265,Cliente 4265,2031-09-05,22380.65,4.46,12,12956.63,582.0,Sí,En Mora,1975-08-12
104266,Cliente 4266,2031-09-06,32587.56,9.87,36,7286.5,720.0,No,Pagado,1958-12-03
104267,Cliente 4267,2031-09-07,3541.59,9.52,36,3595.02,426.0,Sí,Activo,1978-10-15
104268,Cliente 4268,2031-09-08,40779.31,6.64,60,14051.78,517.0,No,Activo,1987-06-14
104269,Cliente 4269,2031-09-09,47054.95,9.72,36,12050.71,788.0,Sí,Activo,2010-06-17
104270,Cliente 4270,2031-09-10,32613.89,10.16,60,1307.16,559.0,Sí,Activo,1957-11-08
104271,Cliente 4271,2031-09-11,47751.01,14.72,12,14984.67,517.0,Sí,Activo,1997-07-07
104272,Cliente 4272,2031-09-12,7995.9,17.77,24,10576.44,788.0,Sí,En Mora,1974-11-18
104273,Cliente 4273,2031-09-13,24132.1,11.69,24,2823.87,742.0,Sí,Activo,2005-04-19
104274,Cliente 4274,2031-09-14,30289.43,18.97,48,3938.93,398.0,No,Activo,1994-05-08
104275,Cliente 4275,2031-09-15,29295.96,10.73,48,10540.46,481.0,No,Pagado,1971-02-25
104276,Cliente 4276,2031-09-16,20372.36,9.74,12,11806.54,468.0,Sí,Pagado,1979-01-27
104277,Cliente 4277,2031-09-17,17235.18,15.14,24,3966.02,532.0,Sí,Pagado,1984-08-06
104278,Cliente 4278,2031-09-18,6777.79,4.01,48,4226.05,392.0,No,Activo,2011-04-11
104279,Cliente 4279,2031-09-19,19891.25,5.22,36,4953.25,771.0,Sí,Activo,1967-09-23
104280,Cliente 4280,2031-09-20,8551.71,12.49,60,9171.27,815.0,No,Activo,2005-10-05
104281,Cliente 4281,2031-09-21,36851.1,23.77,48,2991.33,384.0,No,En Mora,1979-02-22
104282,Cliente 4282,2031-09-22,10837.13,19.01,12,2011.53,818.0,No,Activo,1987-04-19
104283,Cliente 4283,2031-09-23,3398.98,5.39,24,10343.53,680.0,Sí,Activo,1988-12-04
104284,Cliente 4284,2031-09-24,27842.12,21.7,12,11796.92,706.0,No,Pagado,1958-09-06
104285,Cliente 4285,2031-09-25,29963.87,19.24,60,7763.48,531.0,Sí,Activo,1969-11-15
104286,Cliente 4286,2031-09-26,43659.7,16.64,60,5775.57,550.0,Sí,En Mora,1996-03-29
104287,Cliente 4287,2031-09-27,29060.59,21.14,12,6764.62,384.0,Sí,Activo,2002-11-01
104288,Cliente 4288,2031-09-28,17601.3,12.19,48,6131.91,618.0,Sí,Activo,1988-07-23
104289,Cliente 4289,2031-09-29,40249.09,8.26,48,14419.78,492.0,Sí,Activo,1972-07-23
104290,Cliente 4290,2031-09-30,27243.81,14.51,24,11637.3,599.0,No,Pagado,1995-03-02
104291,Cliente 4291,2031-10-01,4424.37,15.3,24,3517.26,657.0,Sí,Pagado,1967-10-01
104292,Cliente 4292,2031-10-02,28509.6,15.07,36,6070.74,752.0,Sí,Activo,1959-09-16
104293,Cliente 4293,2031-10-03,45446.92,15.65,36,8388.18,805.0,No,Pagado,1959-06-21
104294,Cliente 4294,2031-10-04,20117.47,23.9,24,9388.29,364.0,No,Pagado,2001-11-04
104295,Cliente 4295,2031-10-05,15168.13,22.9,36,7288.67,521.0,Sí,Pagado,1965-07-21
104296,Cliente 4296,2031-10-06,7601.74,22.33,12,12246.84,765.0,No,Pagado,1988-05-15
104297,Cliente 4297,2031-10-07,7996.55,20.73,48,11630.29,371.0,No,Activo,1977-11-15
104298,Cliente 4298,2031-10-08,21922.19,23.78,36,7824.79,773.0,Sí,Activo,1995-07-06
104299,Cliente 4299,2031-10-09,29986.15,5.62,36,12889.23,318.0,No,En Mora,1979-01-14
104300,Cliente 4300,2031-10-10,4490.46,9.2,12,11390.8,821.0,Sí,Activo,2009-05-09
104301,Cliente 4301,2031-10-11,47008.65,14.14,60,11789.44,714.0,No,Pagado,1972-01-25
104302,Cliente 4302,2031-10-12,37879.11,21.7,24,14367.81,663.0,Sí,Pagado,2005-12-11
104303,Cliente 4303,2031-10-13,29537.88,14.36,12,4363.77,827.0,Sí,Activo,2001-04-01
104304,Cliente 4304,2031-10-14,41507.71,19.58,60,4380.9,379.0,Sí,En Mora,1997-09-12
104305,Cliente 4305,2031-10-15,4469.24,6.49,12,13389.81,489.0,Sí,Pagado,2004-07-15
104306,Cliente 4306,2031-10-16,24103.52,8.93,48,11697.28,447.0,Sí,Activo,2010-09-20
104307,Cliente 4307,2031-10-17,31689.61,19.23,12,13934.91,742.0,No,Pagado,2009-07-04
104308,Cliente 4308,2031-10-18,41518.32,7.04,12,1415.39,564.0,Sí,Pagado,1998-07-25
104309,Cliente 4309,2031-10-19,39281.74,11.05,48,9602.48,808.0,Sí,Pagado,1972-09-09
104310,Cliente 4310,2031-10-20,14214.93,9.19,24,2597.11,600.0,Sí,Activo,1993-02-11
104311,Cliente 4311,2031-10-21,47073.57,11.02,60,7806.51,765.0,No,En Mora,1974-10-23
104312,Cliente 4312,2031-10-22,6655.12,18.73,36,2758.33,664.0,No,Pagado,2001-09-20
104313,Cliente 4313,2031-10-23,43819.11,11.41,24,2357.14,698.0,No,Activo,1962-08-01
104314,Cliente 4314,2031-10-24,48561.54,15.44,12,676.44,792.0,No,Activo,1979-04-15
104315,Cliente 4315,2031-10-25,9269.1,5.65,36,9638.46,841.0,Sí,En Mora,1978-07-13
104316,Cliente 4316,2031-10-26,36242.27,20.81,48,5705.83,779.0,No,Pagado,1984-03-24
104317,Cliente 4317,2031-10-27,2494.13,11.45,24,2025.23,467.0,Sí,Pagado,1991-09-16
104318,Cliente 4318,2031-10-28,20568.43,17.44,60,5181.15,390.0,No,Pagado,1971-03-19
104319,Cliente 4319,2031-10-29,26056.02,19.1,24,2949.69,599.0,Sí,Activo,1976-02-13
104320,Cliente 4320,2031-10-30,29241.94,8.01,24,14154.58,473.0,No,En Mora,2006-12-19
104321,Cliente 4321,2031-10-31,46828.89,22.52,36,5140.07,672.0,Sí,Pagado,2001-02-28
104322,Cliente 4322,2031-11-01,33776.41,16.75,48,5342.33,323.0,Sí,Activo,2013-01-12
104323,Cliente 4323,2031-11-02,24323.26,12.72,48,12677.94,500.0,Sí,En Mora,1977-05-24
104324,Cliente 4324,2031-11-03,40578.91,7.42,24,9892.46,306.0,Sí,Activo,1957-12-09
104325,Cliente 4325,2031-11-04,47551.37,23.76,48,10797.49,305.0,Sí,En Mora,1962-07-06
104326,Cliente 4326,2031-11-05,1592.27,19.73,36,9722.03,460.0,Sí,En Mora,1964-10-09
104327,Cliente 4327,2031-11-06,49134.8,7.97,36,14219.85,547.0,No,Activo,1966-02-24
104328,Cliente 4328,2031-11-07,4763.54,10.76,60,3501.51,465.0,Sí,Pagado,1977-05-15
104329,Cliente 4329,2031-11-08,40812.15,20.91,48,14841.07,727.0,Sí,Pagado,1998-08-14
104330,Cliente 4330,2031-11-09,14376.57,18.46,60,,444.0,No,Activo,1971-03-18
104331,Cliente 4331,2031-11-10,7042.89,19.96,12,9040.1,810.0,Sí,En Mora,1990-08-16
104332,Cliente 4332,2031-11-11,22272.85,12.99,36,10104.39,842.0,No,En Mora,1974-01-28
104333,Cliente 4333,2031-11-12,32375.85,18.9,24,9907.98,808.0,Sí,Activo,1999-07-30
104334,Cliente 4334,2031-11-13,19357.12,11.81,36,1346.75,519.0,Sí,Activo,1988-01-09
104335,Cliente 4335,2031-11-14,3200.99,8.04,12,3661.24,375.0,Sí,Activo,1989-02-20
104336,Cliente 4336,2031-11-15,30173.33,17.1,24,14441.33,618.0,Sí,Activo,1997-03-25
104337,Cliente 4337,2031-11-16,45168.96,24.48,48,8248.28,337.0,No,Pagado,1975-04-08
104338,Cliente 4338,2031-11-17,19469.16,10.18,48,5986.13,813.0,Sí,Activo,1976-10-14
104339,Cliente 4339,2031-11-18,11208.47,13.41,36,11549.56,545.0,No,Activo,2001-04-16
104340,Cliente 4340,2031-11-19,22407.58,17.99,24,8105.52,439.0,Sí,En Mora,1958-09-30
104341,Cliente 4341,2031-11-20,2893.95,15.14,24,690.86,557.0,No,Activo,1977-05-21
104342,Cliente 4342,2031-11-21,41114.14,21.63,60,11175.45,680.0,No,En Mora,1982-06-21
104343,Cliente 4343,2031-11-22,41403.87,19.88,12,11117.15,777.0,Sí,Pagado,1990-11-04
104344,Cliente 4344,2031-11-23,29606.02,4.75,48,2894.66,484.0,No,Pagado,1979-03-25
104345,Cliente 4345,2031-11-24,17978.59,24.97,36,14371.57,602.0,Sí,En Mora,1958-07-03
104346,Cliente 4346,2031-11-25,40089.28,19.68,24,3746.67,793.0,Sí,En Mora,2002-02-11
104347,Cliente 4347,2031-11-26,27957.01,22.07,48,7137.37,463.0,No,En Mora,2009-08-28
104348,Cliente 4348,2031-11-27,41383.65,17.5,36,2163.67,502.0,Sí,Activo,1963-10-26
104349,Cliente 4349,2031-11-28,31757.21,21.91,48,9247.59,707.0,Sí,Pagado,2003-04-17
104350,Cliente 4350,2031-11-29,39328.07,5.92,36,5944.04,509.0,Sí,Pagado,1957-05-16
104351,Cliente 4351,2031-11-30,30128.87,10.98,48,5621.02,400.0,No,En Mora,1978-05-19
104352,Cliente 4352,2031-12-01,20999.98,22.34,60,12491.16,745.0,No,Activo,1976-02-05
104353,Cliente 4353,2031-12-02,47918.32,7.84,12,638.64,667.0,No,En Mora,1957-05-14
104354,Cliente 4354,2031-12-03,27285.13,5.18,48,12070.23,538.0,Sí,Activo,2011-10-30
104355,Cliente 4355,2031-12-04,30451.93,20.44,12,8786.0,590.0,No,Activo,1982-08-14
104356,Cliente 4356,2031-12-05,11414.14,21.46,48,14798.43,671.0,No,En Mora,1977-06-06
104357,Cliente 4357,2031-12-06,31469.71,7.0,24,9046.93,730.0,Sí,Pagado,1979-09-04
104358,Cliente 4358,2031-12-07,28794.58,21.87,60,1303.0,579.0,Sí,Pagado,2009-06-12
104359,Cliente 4359,2031-12-08,9649.5,18.27,60,1234.36,766.0,No,Pagado,2013-06-17
104360,Cliente 4360,2031-12-09,3449.56,14.68,12,13305.72,615.0,No,Pagado,1996-02-26
104361,Cliente 4361,2031-12-10,30415.79,21.35,24,12697.61,376.0,Sí,Pagado,1960-07-10
104362,Cliente 4362,2031-12-11,38302.77,12.51,36,5515.41,450.0,No,Activo,1991-03-31
104363,Cliente 4363,2031-12-12,26408.37,7.67,60,9461.47,695.0,Sí,Pagado,1986-02-03
104364,Cliente 4364,2031-12-13,11725.24,9.62,24,7599.07,795.0,No,Pagado,1958-07-22
104365,Cliente 4365,2031-12-14,33492.84,14.36,24,14523.88,596.0,Sí,Activo,1991-10-06
104366,Cliente 4366,2031-12-15,4465.23,14.92,12,14274.43,706.0,Sí,Pagado,1966-12-18
104367,Cliente 4367,2031-12-16,22370.77,20.82,24,14765.67,586.0,Sí,Pagado,1979-02-15
104368,Cliente 4368,2031-12-17,8586.65,20.51,24,13063.51,792.0,No,Activo,1994-04-18
104369,Cliente 4369,2031-12-18,9630.72,16.0,36,13688.5,835.0,Sí,Pagado,1974-05-29
104370,Cliente 4370,2031-12-19,10513.55,20.29,12,3650.54,755.0,No,Pagado,1991-12-04
104371,Cliente 4371,2031-12-20,19642.0,7.62,12,12549.6,791.0,Sí,Pagado,1960-10-12
104372,Cliente 4372,2031-12-21,3031.94,4.58,24,10778.43,308.0,No,Activo,1998-03-27
104373,Cliente 4373,2031-12-22,20190.78,22.28,36,14460.4,431.0,Sí,En Mora,1962-06-28
104374,Cliente 4374,2031-12-23,25829.52,5.12,48,8783.3,376.0,Sí,Pagado,1999-12-20
104375,Cliente 4375,2031-12-24,24423.07,8.8,60,1734.92,430.0,Sí,Activo,1971-11-27
104376,Cliente 4376,2031-12-25,19447.81,18.45,12,9162.28,711.0,Sí,Pagado,2009-06-08
104377,Cliente 4377,2031-12-26,42037.76,12.3,36,10455.42,389.0,No,En Mora,1993-09-27
104378,Cliente 4378,2031-12-27,7693.67,22.34,36,3694.65,797.0,Sí,Activo,1985-09-01
104379,Cliente 4379,2031-12-28,25531.99,9.91,24,6214.64,653.0,Sí,Pagado,1994-11-08
104380,Cliente 4380,2031-12-29,3571.05,3.76,60,9178.3,570.0,Sí,En Mora,1961-02-25
104381,Cliente 4381,2031-12-30,4022.21,9.96,12,5924.53,691.0,Sí,En Mora,1991-02-17
104382,Cliente 4382,2031-12-31,28906.36,15.93,48,5936.74,731.0,Sí,Activo,2004-11-27
104383,Cliente 4383,2032-01-01,28517.91,11.58,24,2429.76,771.0,Sí,Activo,1957-03-26
104384,Cliente 4384,2032-01-02,43962.66,15.0,12,14140.83,607.0,Sí,Activo,1962-07-22
104385,Cliente 4385,2032-01-03,28114.75,22.35,12,11382.17,807.0,Sí,Activo,1988-11-06
104386,Cliente 4386,2032-01-04,48009.66,23.12,36,518.03,354.0,Sí,Activo,2011-05-06
104387,Cliente 4387,2032-01-05,2910.39,9.22,60,11601.39,336.0,Sí,Activo,1999-02-16
104388,Cliente 4388,2032-01-06,5351.38,13.44,48,11227.03,354.0,Sí,En Mora,1961-07-23
104389,Cliente 4389,2032-01-07,2681.26,15.31,60,641.1,823.0,No,Activo,1984-02-22
104390,Cliente 4390,2032-01-08,9671.2,23.91,36,5859.26,762.0,No,Activo,1993-04-06
104391,Cliente 4391,2032-01-09,27292.87,24.97,48,9297.84,777.0,Sí,Activo,1966-07-23
104392,Cliente 4392,2032-01-10,32455.82,8.56,48,7064.88,510.0,Sí,Pagado,2009-01-04
104393,Cliente 4393,2032-01-11,2756.47,19.13,24,11780.8,525.0,Sí,Pagado,1995-05-02
104394,Cliente 4394,2032-01-12,47325.56,11.63,48,6669.15,306.0,No,Activo,1979-05-01
104395,Cliente 4395,2032-01-13,42187.19,3.67,12,2731.01,839.0,Sí,En Mora,2008-03-25
104396,Cliente 4396,2032-01-14,15182.32,3.7,60,14658.03,511.0,No,Activo,2004-04-21
104397,Cliente 4397,2032-01-15,4320.78,13.4,60,4009.58,488.0,Sí,Activo,1999-01-19
104398,Cliente 4398,2032-01-16,8909.41,14.0,24,10906.54,374.0,No,Activo,1985-12-18
104399,Cliente 4399,2032-01-17,6783.75,3.99,48,2575.77,413.0,Sí,Pagado,2004-10-20
104400,Cliente 4400,2032-01-18,6602.55,18.27,36,5270.68,450.0,Sí,Pagado,1971-02-19
104401,Cliente 4401,2032-01-19,26168.8,9.82,12,6909.4,735.0,Sí,En Mora,1981-11-18
104402,Cliente 4402,2032-01-20,12669.45,15.54,24,3287.36,383.0,Sí,Activo,1977-06-24
104403,Cliente 4403,2032-01-21,18227.92,9.97,48,7024.41,511.0,No,Activo,1969-09-09
104404,Cliente 4404,2032-01-22,49480.51,7.09,36,2778.86,760.0,No,En Mora,1969-02-13
104405,Cliente 4405,2032-01-23,34373.56,12.25,48,8605.59,476.0,Sí,Activo,1978-09-05
104406,Cliente 4406,2032-01-24,47474.54,8.49,24,10123.84,611.0,Sí,Activo,1973-04-18
104407,Cliente 4407,2032-01-25,7556.55,15.0,36,1405.3,458.0,No,Activo,1984-07-02
104408,Cliente 4408,2032-01-26,19415.9,7.77,36,13131.42,485.0,Sí,Pagado,1977-07-08
104409,Cliente 4409,2032-01-27,27959.22,14.43,36,3184.54,770.0,Sí,Pagado,1981-10-13
104410,Cliente 4410,2032-01-28,4299.52,6.88,36,3767.76,608.0,Sí,En Mora,2012-02-20
104411,Cliente 4411,2032-01-29,707.28,17.93,48,10089.57,545.0,Sí,Pagado,1998-02-02
104412,Cliente 4412,2032-01-30,33686.5,19.71,36,7296.89,683.0,No,Activo,1987-01-27
104413,Cliente 4413,2032-01-31,32270.07,5.87,48,7741.24,341.0,Sí,Pagado,1991-10-27
104414,Cliente 4414,2032-02-01,20834.05,13.56,36,2358.25,584.0,Sí,Activo,1977-09-23
104415,Cliente 4415,2032-02-02,24737.38,5.02,36,12183.17,599.0,Sí,Activo,1980-07-24
104416,Cliente 4416,2032-02-03,21064.43,16.36,24,9447.29,735.0,Sí,Pagado,1977-04-12
104417,Cliente 4417,2032-02-04,1688.25,9.18,48,2463.04,668.0,No,Activo,1973-02-27
104418,Cliente 4418,2032-02-05,17100.89,14.84,48,5922.99,785.0,Sí,En Mora,1963-10-31
104419,Cliente 4419,2032-02-06,9265.57,14.63,60,12250.94,735.0,Sí,Activo,1996-05-28
104420,Cliente 4420,2032-02-07,5372.0,23.37,24,8741.15,727.0,No,Pagado,1989-05-31
104421,Cliente 4421,2032-02-08,47857.66,15.31,48,2075.41,480.0,Sí,Activo,1993-08-07
104422,Cliente 4422,2032-02-09,30168.31,16.03,24,5905.27,639.0,Sí,Activo,1996-03-16
104423,Cliente 4423,2032-02-10,36568.49,12.14,24,4019.07,790.0,Sí,Activo,1999-08-25
104424,Cliente 4424,2032-02-11,16110.51,23.91,24,8003.25,794.0,Sí,Activo,1972-09-20
104425,Cliente 4425,2032-02-12,19960.78,20.21,12,12728.74,462.0,Sí,En Mora,1997-02-17
104426,Cliente 4426,2032-02-13,12227.74,9.64,48,6825.87,755.0,Sí,Pagado,1991-07-13
104427,Cliente 4427,2032-02-14,5299.8,21.65,24,6783.46,391.0,Sí,Pagado,1982-07-08
104428,Cliente 4428,2032-02-15,9362.07,12.8,12,13627.59,404.0,No,En Mora,1992-07-03
104429,Cliente 4429,2032-02-16,39976.95,21.32,12,8854.69,738.0,Sí,Activo,1993-07-27
104430,Cliente 4430,2032-02-17,34038.52,21.19,36,8709.77,797.0,No,Pagado,1957-11-03
104431,Cliente 4431,2032-02-18,27572.98,7.56,36,4297.69,627.0,Sí,Activo,1972-10-30
104432,Cliente 4432,2032-02-19,24016.95,18.57,48,9311.98,840.0,No,Activo,1971-05-01
104433,Cliente 4433,2032-02-20,46160.5,9.75,36,8850.7,808.0,No,Pagado,1975-04-20
104434,Cliente 4434,2032-02-21,4100.38,9.9,48,6254.35,550.0,Sí,Pagado,1996-02-21
104435,Cliente 4435,2032-02-22,14389.74,9.87,12,14865.09,490.0,No,Activo,2008-06-02
104436,Cliente 4436,2032-02-23,17821.92,19.1,12,13287.42,346.0,Sí,Pagado,2007-02-16
104437,Cliente 4437,2032-02-24,39230.08,8.44,48,11369.0,550.0,No,Pagado,1972-05-13
104438,Cliente 4438,2032-02-25,49629.47,3.52,36,8291.51,363.0,No,Pagado,1972-01-10
104439,Cliente 4439,2032-02-26,12413.19,18.88,36,7199.87,619.0,Sí,Activo,1968-07-30
104440,Cliente 4440,2032-02-27,43778.21,7.18,48,3181.01,823.0,Sí,Activo,2005-03-18
104441,Cliente 4441,2032-02-28,41615.83,5.75,60,4933.19,591.0,Sí,Pagado,1975-09-25
104442,Cliente 4442,2032-02-29,11620.54,8.61,36,11722.43,328.0,Sí,Pagado,1971-06-27
104443,Cliente 4443,2032-03-01,20266.96,11.67,24,7079.36,736.0,Sí,En Mora,1972-03-06
104444,Cliente 4444,2032-03-02,20778.81,13.73,36,13292.91,346.0,Sí,Pagado,1988-09-24
104445,Cliente 4445,2032-03-03,48921.92,4.46,60,2644.71,716.0,Sí,Activo,2009-11-18
104446,Cliente 4446,2032-03-04,9454.15,24.37,12,7871.03,750.0,Sí,En Mora,1979-07-20
104447,Cliente 4447,2032-03-05,40058.32,18.9,12,9881.0,373.0,Sí,Activo,1960-09-05
104448,Cliente 4448,2032-03-06,17042.54,10.45,12,7994.3,352.0,Sí,Pagado,1971-06-29
104449,Cliente 4449,2032-03-07,36678.08,10.35,36,13393.79,532.0,Sí,En Mora,1999-06-27
104450,Cliente 4450,2032-03-08,21290.54,13.14,12,14848.67,499.0,No,Pagado,2003-06-13
104451,Cliente 4451,2032-03-09,29128.81,16.96,60,2179.6,848.0,No,Activo,1970-07-02
104452,Cliente 4452,2032-03-10,41714.28,6.65,60,2384.35,396.0,Sí,Activo,1997-12-22
104453,Cliente 4453,2032-03-11,40306.2,7.56,36,2389.7,348.0,No,Pagado,2001-08-31
104454,Cliente 4454,2032-03-12,43387.95,21.98,24,10377.07,821.0,No,Pagado,1975-01-15
104455,Cliente 4455,2032-03-13,3451.06,9.01,36,5903.8,339.0,No,Activo,1995-01-11
104456,Cliente 4456,2032-03-14,34756.5,11.67,12,11133.06,452.0,Sí,Pagado,1972-02-11
104457,Cliente 4457,2032-03-15,7429.38,22.23,36,6379.34,405.0,Sí,En Mora,1990-11-17
104458,Cliente 4458,2032-03-16,21083.02,17.76,60,9600.3,510.0,Sí,En Mora,2011-05-23
104459,Cliente 4459,2032-03-17,27655.13,10.85,36,11662.94,501.0,Sí,Pagado,1965-06-21
104460,Cliente 4460,2032-03-18,20435.6,18.2,36,8449.13,732.0,Sí,En Mora,1977-07-14
104461,Cliente 4461,2032-03-19,26220.78,3.92,24,8322.8,446.0,Sí,En Mora,1969-05-31
104462,Cliente 4462,2032-03-20,49828.05,19.32,60,1779.4,798.0,Sí,En Mora,1999-09-01
104463,Cliente 4463,2032-03-21,7193.26,13.97,48,6456.34,581.0,Sí,Pagado,2006-12-11
104464,Cliente 4464,2032-03-22,33935.07,20.98,48,8413.77,609.0,Sí,Activo,1960-07-01
104465,Cliente 4465,2032-03-23,20102.05,24.02,60,7198.72,350.0,No,Pagado,1998-05-08
104466,Cliente 4466,2032-03-24,7083.99,23.4,48,13561.34,794.0,No,En Mora,1992-04-04
104467,Cliente 4467,2032-03-25,8357.47,23.05,12,13644.69,708.0,No,Pagado,1971-08-18
104468,Cliente 4468,2032-03-26,47489.02,14.51,48,12417.8,572.0,Sí,Activo,1982-10-04
104469,Cliente 4469,2032-03-27,44040.27,11.24,12,5941.82,757.0,No,Pagado,2004-12-29
104470,Cliente 4470,2032-03-28,45398.58,13.5,60,10900.84,419.0,Sí,Activo,1991-08-14
104471,Cliente 4471,2032-03-29,49580.87,18.33,48,6231.68,345.0,No,Activo,1997-11-12
104472,Cliente 4472,2032-03-30,10811.61,22.51,48,3872.61,542.0,Sí,Activo,1986-10-15
104473,Cliente 4473,2032-03-31,18094.25,7.95,12,5472.09,610.0,Sí,En Mora,1991-12-14
104474,Cliente 4474,2032-04-01,33626.34,23.24,12,1528.99,630.0,No,En Mora,1985-02-04
104475,Cliente 4475,2032-04-02,24448.23,21.03,36,5310.77,310.0,No,Activo,1977-07-22
104476,Cliente 4476,2032-04-03,21210.28,24.55,24,7180.76,723.0,No,En Mora,1993-06-13
104477,Cliente 4477,2032-04-04,18211.66,22.43,48,14354.47,347.0,No,Activo,2008-02-26
104478,Cliente 4478,2032-04-05,29892.14,9.52,24,5044.45,676.0,Sí,Pagado,2010-05-21
104479,Cliente 4479,2032-04-06,28991.87,5.78,24,13585.58,307.0,Sí,En Mora,1992-06-23
104480,Cliente 4480,2032-04-07,8492.16,5.91,48,3818.44,825.0,Sí,Activo,1993-01-16
104481,Cliente 4481,2032-04-08,23851.12,9.76,12,3269.05,669.0,Sí,Activo,1965-05-31
104482,Cliente 4482,2032-04-09,27896.85,16.7,36,8025.43,739.0,No,Activo,1979-11-27
104483,Cliente 4483,2032-04-10,28729.2,20.79,60,10251.41,783.0,No,Activo,1997-05-25
104484,Cliente 4484,2032-04-11,10900.31,22.83,48,1142.82,572.0,Sí,Activo,1980-03-22
104485,Cliente 4485,2032-04-12,37242.43,16.91,48,3705.46,430.0,Sí,Pagado,1996-12-15
104486,Cliente 4486,2032-04-13,1747.36,3.62,60,7107.41,820.0,Sí,Pagado,1976-07-28
104487,Cliente 4487,2032-04-14,18064.18,7.51,24,5299.56,413.0,No,Pagado,2008-08-14
104488,Cliente 4488,2032-04-15,39120.53,5.64,36,10833.01,831.0,Sí,Activo,1957-08-15
104489,Cliente 4489,2032-04-16,28412.7,11.31,24,7911.83,798.0,Sí,Pagado,1965-04-16
104490,Cliente 4490,2032-04-17,13427.54,14.28,60,2825.21,638.0,Sí,Activo,2008-01-19
104491,Cliente 4491,2032-04-18,34900.18,4.43,60,13469.75,320.0,Sí,Pagado,1997-11-07
104492,Cliente 4492,2032-04-19,28585.85,10.99,36,4747.13,332.0,No,Pagado,1959-06-28
104493,Cliente 4493,2032-04-20,39914.06,7.35,60,11101.4,432.0,No,Activo,1963-02-16
104494,Cliente 4494,2032-04-21,36883.75,17.41,60,11808.78,325.0,Sí,En Mora,1982-11-24
104495,Cliente 4495,2032-04-22,30700.34,13.48,36,14465.79,663.0,Sí,Pagado,2014-04-25
104496,Cliente 4496,2032-04-23,24664.79,14.15,48,7728.36,391.0,No,En Mora,2013-10-26
104497,Cliente 4497,2032-04-24,7092.52,12.7,24,9429.61,844.0,No,Pagado,2013-04-22
104498,Cliente 4498,2032-04-25,13435.98,24.05,48,5355.71,537.0,Sí,En Mora,2002-05-19
104499,Cliente 4499,2032-04-26,21245.42,8.12,48,10333.6,317.0,Sí,Pagado,1979-01-08
104500,Cliente 4500,2032-04-27,30165.31,14.61,24,7219.06,573.0,No,Activo,1974-10-04
104501,Cliente 4501,2032-04-28,25928.54,19.32,48,6845.96,588.0,Sí,Pagado,1967-08-15
104502,Cliente 4502,2032-04-29,14765.13,15.47,36,12904.28,326.0,No,En Mora,2011-06-13
104503,Cliente 4503,2032-04-30,819.99,23.47,24,1227.45,733.0,Sí,Pagado,1962-05-06
104504,Cliente 4504,2032-05-01,25063.84,11.63,12,13288.46,407.0,Sí,En Mora,1957-10-06
104505,Cliente 4505,2032-05-02,14638.49,13.47,48,12855.01,623.0,Sí,Pagado,1993-10-29
104506,Cliente 4506,2032-05-03,36863.11,5.4,60,7842.31,830.0,No,Activo,1988-02-20
104507,Cliente 4507,2032-05-04,1685.34,,24,7607.94,403.0,No,Activo,1959-04-11
104508,Cliente 4508,2032-05-05,29448.98,9.7,12,5746.21,631.0,Sí,Activo,1995-03-03
104509,Cliente 4509,2032-05-06,47102.97,6.95,60,14915.52,661.0,Sí,Activo,1969-01-19
104510,Cliente 4510,2032-05-07,9133.26,15.21,12,2111.96,588.0,Sí,Activo,1989-10-26
104511,Cliente 4511,2032-05-08,23846.65,14.94,48,9058.12,743.0,No,Activo,1970-04-09
104512,Cliente 4512,2032-05-09,5025.39,5.13,60,10384.38,336.0,No,Activo,2011-04-02
